#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
2	NC_032090.1	1330846	1331601	+	3646559	-	CAALFM_C206550WA	XP_711838.1	251	hypothetical protein CAALFM_C206550WA
2	NC_032090.1	1332506	1332811	-	3646561	-	CAALFM_C206570CA	XP_711840.1	101	hypothetical protein CAALFM_C206570CA
2	NC_032090.1	1334165	1335724	-	3646562	GIT1	CAALFM_C206590CA	XP_711841.1	519	Git1p
2	NC_032090.1	1341011	1343941	+	3646563	-	CAALFM_C206600WA	XP_711842.2	976	hypothetical protein CAALFM_C206600WA
2	NC_032090.1	1345071	1345313	-	30515140	-	CAALFM_C206610CA	XP_019330792.1	81	hypothetical protein CAALFM_C206610CA, partial
2	NC_032090.1	1346884	1348161	+	3646564	-	CAALFM_C206620WA	XP_711843.2	425	Golgi transport complex subunit
2	NC_032090.1	1349765	1349971	-	30515141	-	CAALFM_C206630CA	XP_019330793.1	68	hypothetical protein CAALFM_C206630CA
2	NC_032090.1	1350861	1354220	-	3648340	VAS1	CAALFM_C206640CA	XP_710060.2	1119	valine--tRNA ligase
2	NC_032090.1	1354541	1356250	-	3648419	-	CAALFM_C206650CA	XP_709983.2	569	U4/U6-U5 snRNP complex subunit
2	NC_032090.1	1356510	1357319	+	3648418	-	CAALFM_C206660WA	XP_709982.1	269	exosome non-catalytic core subunit
2	NC_032090.1	1357769	1359901	-	3648101	DBF2	CAALFM_C206670CA	XP_710294.2	710	serine/threonine-protein kinase
2	NC_032090.1	1365086	1365943	+	3648102	FRP3	CAALFM_C206680WA	XP_710295.1	285	putative ammonium permease
2	NC_032090.1	1366921	1367544	-	3648103	PEX22	CAALFM_C206690CA	XP_710296.1	207	Pex22p
2	NC_032090.1	1371621	1373636	+	3648021	AMO2	CAALFM_C206700WA	XP_710377.1	671	Amo2p
2	NC_032090.1	1374467	1375636	+	3648020	-	CAALFM_C206710WA	XP_710376.2	389	hypothetical protein CAALFM_C206710WA
2	NC_032090.1	1376330	1377367	+	3648026	GRE2	CAALFM_C206720WA	XP_710375.2	345	Gre2p
2	NC_032090.1	1379376	1380329	+	3648025	LSP1	CAALFM_C206730WA	XP_710374.1	317	lipid-binding protein
2	NC_032090.1	1383179	1385761	+	3648024	-	CAALFM_C206740WA	XP_710373.2	860	hypothetical protein CAALFM_C206740WA
2	NC_032090.1	1386153	1386893	-	3648023	-	CAALFM_C206750CA	XP_710372.1	246	hypothetical protein CAALFM_C206750CA
2	NC_032090.1	1387411	1388661	-	3648022	-	CAALFM_C206760CA	XP_710371.2	416	hypothetical protein CAALFM_C206760CA
2	NC_032090.1	1389019	1390239	+	3643515	-	CAALFM_C206770WA	XP_714819.2	406	hypothetical protein CAALFM_C206770WA
2	NC_032090.1	1390337	1391983	-	3643516	-	CAALFM_C206780CA	XP_714820.1	548	ubiquitin-protein ligase
2	NC_032090.1	1392264	1392623	+	3643517	-	CAALFM_C206790WA	XP_714821.1	119	U2 snRNP complex subunit
2	NC_032090.1	1392696	1393475	-	3643518	-	CAALFM_C206800CA	XP_714822.1	259	hypothetical protein CAALFM_C206800CA
2	NC_032090.1	1395463	1396380	-	3643489	RPL11	CAALFM_C206810CA	XP_019330794.1	174	ribosomal 60S subunit protein L11B
2	NC_032090.1	1396740	1397597	-	3643490	PRE2	CAALFM_C206820CA	XP_714824.1	285	proteasome core particle subunit beta 5
2	NC_032090.1	1398004	1401462	-	3643493	FHL1	CAALFM_C206830CA	XP_714827.2	1152	Fhl1p
2	NC_032090.1	1402344	1403921	+	3643494	SPR1	CAALFM_C206840WA	XP_714828.2	525	Spr1p
2	NC_032090.1	1404233	1404912	+	30515142	-	CAALFM_C206850WA	XP_019330795.1	201	hypothetical protein CAALFM_C206850WA
2	NC_032090.1	1407205	1412160	+	3643495	LTE1	CAALFM_C206860WA	XP_714829.2	1651	mitotic regulator
2	NC_032090.1	1412526	1413122	-	3643520	PST1	CAALFM_C206870CA	XP_714832.2	198	Pst1p
2	NC_032090.1	1413826	1415223	-	3643521	PRB1	CAALFM_C206880CA	XP_714833.1	465	Prb1p
2	NC_032090.1	1415603	1416562	-	3643522	-	CAALFM_C206890CA	XP_714834.1	319	hypothetical protein CAALFM_C206890CA
2	NC_032090.1	1417595	1418248	+	3643523	YPT72	CAALFM_C206910WA	XP_714835.1	217	Rab family GTPase
2	NC_032090.1	1418391	1419161	-	3643524	-	CAALFM_C206920CA	XP_714836.1	256	hypothetical protein CAALFM_C206920CA
2	NC_032090.1	1419414	1420940	-	3643525	-	CAALFM_C206930CA	XP_714837.2	508	hypothetical protein CAALFM_C206930CA
2	NC_032090.1	1422371	1424200	-	3643526	ARE2	CAALFM_C206940CA	XP_714838.1	609	sterol acyltransferase
2	NC_032090.1	1426287	1427003	-	3643527	-	CAALFM_C206950CA	XP_714839.2	238	putative metalloprotease
2	NC_032090.1	1427773	1428666	+	3643528	SPE3	CAALFM_C206960WA	XP_714840.1	297	spermidine synthase
2	NC_032090.1	1429227	1430270	+	3643529	AAH1	CAALFM_C206970WA	XP_714841.2	347	adenine deaminase
2	NC_032090.1	1431599	1433137	+	3643530	-	CAALFM_C206980WA	XP_714842.1	512	hypothetical protein CAALFM_C206980WA
2	NC_032090.1	1434464	1436020	+	3643531	-	CAALFM_C206990WA	XP_714843.1	518	hypothetical protein CAALFM_C206990WA
2	NC_032090.1	1436457	1437149	+	3643534	-	CAALFM_C207000WA	XP_714846.2	230	hypothetical protein CAALFM_C207000WA
2	NC_032090.1	1437380	1438551	+	3643535	-	CAALFM_C207010WA	XP_019330796.1	367	hypothetical protein CAALFM_C207010WA
2	NC_032090.1	1438706	1439890	-	3643497	-	CAALFM_C207020CA	XP_714848.2	394	hypothetical protein CAALFM_C207020CA
2	NC_032090.1	1440117	1440932	-	3643498	-	CAALFM_C207030CA	XP_714849.2	271	mitochondrial 54S ribosomal protein MRPL50
2	NC_032090.1	1441145	1442233	+	3643499	-	CAALFM_C207040WA	XP_714850.2	362	hypothetical protein CAALFM_C207040WA
2	NC_032090.1	1442700	1443479	+	3643500	-	CAALFM_C207060WA	XP_714851.2	259	U2 snRNP complex subunit
2	NC_032090.1	1443720	1444874	+	3643501	-	CAALFM_C207070WA	XP_714852.1	384	NADPH:quinone reductase
2	NC_032090.1	1444905	1445444	-	3643502	-	CAALFM_C207080CA	XP_714853.1	179	hypothetical protein CAALFM_C207080CA
2	NC_032090.1	1445733	1447313	-	3643503	OLE2	CAALFM_C207090CA	XP_714854.2	526	Ole2p
2	NC_032090.1	1447672	1449081	+	3643504	-	CAALFM_C207100WA	XP_714855.2	469	hypothetical protein CAALFM_C207100WA
2	NC_032090.1	1449220	1451712	-	3643505	-	CAALFM_C207110CA	XP_714856.1	830	hypothetical protein CAALFM_C207110CA
2	NC_032090.1	1452374	1453192	+	3643506	RFA2	CAALFM_C207120WA	XP_714857.1	272	Rfa2p
2	NC_032090.1	1453673	1455391	-	3643507	RCK2	CAALFM_C207130CA	XP_714858.2	572	serine/threonine protein kinase
2	NC_032090.1	1457732	1458469	+	3643508	-	CAALFM_C207140WA	XP_714859.2	245	putative phosphoric monoester hydrolase
2	NC_032090.1	1459884	1461638	+	3643509	SMF12	CAALFM_C207160WA	XP_714860.2	584	divalent metal ion transporter
2	NC_032090.1	1461999	1464395	-	3643511	AFT2	CAALFM_C207170CA	XP_714862.2	798	Aft2p
2	NC_032090.1	1466280	1467026	+	3643512	-	CAALFM_C207180WA	XP_714863.1	248	hypothetical protein CAALFM_C207180WA
2	NC_032090.1	1467249	1467773	-	3643513	-	CAALFM_C207190CA	XP_714864.1	174	mitochondrial nucleoid protein
2	NC_032090.1	1468331	1468669	+	3643481	-	CAALFM_C207200WA	XP_714865.1	112	DNA-directed RNA polymerase II core subunit
2	NC_032090.1	1469096	1470337	-	3643482	TPK2	CAALFM_C207210CA	XP_714866.2	413	cAMP-dependent protein kinase catalytic subunit
2	NC_032090.1	1472227	1473021	+	3643483	-	CAALFM_C207220WA	XP_714867.2	264	hypothetical protein CAALFM_C207220WA
2	NC_032090.1	1473205	1475970	-	3643485	ZCF10	CAALFM_C207230CA	XP_714869.2	921	Zcf10p
2	NC_032090.1	1476788	1478290	-	3643486	-	CAALFM_C207240CA	XP_714870.1	500	hypothetical protein CAALFM_C207240CA
2	NC_032090.1	1479002	1479994	-	3643487	-	CAALFM_C207250CA	XP_714871.1	330	hypothetical protein CAALFM_C207250CA
2	NC_032090.1	1480464	1480904	-	3643488	DQD1	CAALFM_C207260CA	XP_714872.2	146	Dqd1p
2	NC_032090.1	1481388	1482407	+	3643474	-	CAALFM_C207270WA	XP_714873.2	339	hypothetical protein CAALFM_C207270WA
2	NC_032090.1	1482648	1484342	+	3643475	-	CAALFM_C207280WA	XP_714874.2	564	hypothetical protein CAALFM_C207280WA
2	NC_032090.1	1484562	1485518	+	3643476	-	CAALFM_C207290WA	XP_714875.1	318	hypothetical protein CAALFM_C207290WA
2	NC_032090.1	1485601	1485972	-	3643477	RPA12	CAALFM_C207300CA	XP_714876.2	123	DNA-directed RNA polymerase I core subunit
2	NC_032090.1	1486613	1488259	+	3643478	CCT5	CAALFM_C207310WA	XP_714877.1	548	chaperonin-containing T-complex subunit
2	NC_032090.1	1488635	1489894	+	3643479	ARP3	CAALFM_C207320WA	XP_714878.1	419	actin-related protein 3
2	NC_032090.1	1490143	1497591	+	3643480	TOR1	CAALFM_C207330WA	XP_714879.2	2482	phosphatidylinositol kinase-related protein kinase
2	NC_032090.1	1498450	1500138	+	3645224	NOC4	CAALFM_C207340WA	XP_713159.2	562	ribosome biosynthesis protein
2	NC_032090.1	1500487	1503123	+	3645223	MCM3	CAALFM_C207350WA	XP_713158.2	878	MCM DNA helicase complex subunit
2	NC_032090.1	1503394	1504845	+	3645236	-	CAALFM_C207360WA	XP_713157.1	483	RNA methyltransferase
2	NC_032090.1	1505218	1506252	+	3645233	-	CAALFM_C207370WA	XP_713154.1	344	hypothetical protein CAALFM_C207370WA
2	NC_032090.1	1506829	1508775	+	3645232	SSC1	CAALFM_C207380WA	XP_713153.1	648	Hsp70 family ATPase
2	NC_032090.1	1509083	1511452	-	3645229	-	CAALFM_C207390CA	XP_713150.2	789	hypothetical protein CAALFM_C207390CA
2	NC_032090.1	1512062	1513321	-	3645204	APR1	CAALFM_C207400CA	XP_713148.1	419	proteinase A
2	NC_032090.1	1514557	1516023	+	3645203	-	CAALFM_C207410WA	XP_713147.1	488	putative carboxylic ester hydrolase
2	NC_032090.1	1516379	1517101	+	3645202	-	CAALFM_C207420WA	XP_713146.2	240	sedoheptulose-bisphosphatase
2	NC_032090.1	1517213	1518205	-	3645201	-	CAALFM_C207430CA	XP_713145.2	330	trifunctional uridine nucleosidase/nicotinamide riboside hydrolase/nicotinic acid riboside hydrolase
2	NC_032090.1	1519101	1520804	-	3645200	-	CAALFM_C207440CA	XP_713144.2	567	sterol esterase
2	NC_032090.1	1521450	1522565	-	3645199	RCL1	CAALFM_C207450CA	XP_713143.1	371	rRNA-processing endoribonuclease
2	NC_032090.1	1523224	1524315	+	3645198	TAF4	CAALFM_C207460WA	XP_713142.2	363	Taf4p
2	NC_032090.1	1524598	1528116	+	3645196	YCS4	CAALFM_C207470WA	XP_713140.2	1172	condensin subunit
2	NC_032090.1	1528366	1530174	+	3645212	LPT1	CAALFM_C207480WA	XP_713138.2	602	lysophospholipid acyltransferase
2	NC_032090.1	1530892	1532052	+	3645211	HEM15	CAALFM_C207490WA	XP_713137.1	386	ferrochelatase
2	NC_032090.1	1532147	1533118	-	3645209	MED4	CAALFM_C207500CA	XP_713135.2	323	Med4p
2	NC_032090.1	1533370	1534185	+	3645208	-	CAALFM_C207510WA	XP_713134.2	271	hypothetical protein CAALFM_C207510WA
2	NC_032090.1	1534182	1535540	-	3645207	-	CAALFM_C207520CA	XP_713133.2	452	hypothetical protein CAALFM_C207520CA
2	NC_032090.1	1535671	1537075	-	3645205	-	CAALFM_C207530CA	XP_019330797.1	445	serine/threonine protein kinase
2	NC_032090.1	1537720	1538052	+	3645222	-	CAALFM_C207540WA	XP_713130.1	110	hypothetical protein CAALFM_C207540WA
2	NC_032090.1	1538564	1539199	+	3645221	-	CAALFM_C207550WA	XP_713129.1	211	hypothetical protein CAALFM_C207550WA
2	NC_032090.1	1539744	1544669	+	3645220	SWR1	CAALFM_C207560WA	XP_713128.2	1641	chromatin-remodeling protein
2	NC_032090.1	1545974	1547158	+	3645217	RNR22	CAALFM_C207570WA	XP_713125.2	394	Rnr22p
2	NC_032090.1	1547643	1548842	+	3645216	-	CAALFM_C207580WA	XP_713124.2	399	hypothetical protein CAALFM_C207580WA
2	NC_032090.1	1549130	1549471	+	3645215	VMA10	CAALFM_C207590WA	XP_713123.1	113	H(+)-transporting V1 sector ATPase subunit G
2	NC_032090.1	1549800	1551644	-	3645214	MSC7	CAALFM_C207600CA	XP_713122.2	614	meiotic recombination directing protein
2	NC_032090.1	1552100	1554259	-	3645195	-	CAALFM_C207610CA	XP_713121.1	719	hypothetical protein CAALFM_C207610CA
2	NC_032090.1	1554569	1556356	+	3645194	-	CAALFM_C207620WA	XP_713120.2	595	hypothetical protein CAALFM_C207620WA
2	NC_032090.1	1556455	1556820	-	3645193	-	CAALFM_C207630CA	XP_713119.1	121	hypothetical protein CAALFM_C207630CA
2	NC_032090.1	1558200	1560074	+	3645192	-	CAALFM_C207640WA	XP_713118.1	624	hypothetical protein CAALFM_C207640WA
2	NC_032090.1	1560176	1561576	-	3642342	-	CAALFM_C207650CA	XP_716057.2	466	hypothetical protein CAALFM_C207650CA
2	NC_032090.1	1561929	1565840	+	3642341	PDS5	CAALFM_C207660WA	XP_716056.2	1303	Pds5p
2	NC_032090.1	1565975	1567477	-	3642340	GLE1	CAALFM_C207670CA	XP_716055.1	500	nucleoporin
2	NC_032090.1	1568150	1569013	+	3642339	-	CAALFM_C207680WA	XP_716054.2	287	mitochondrial 54S ribosomal protein YmL7/YmL5
2	NC_032090.1	1569249	1570613	+	3642338	-	CAALFM_C207690WA	XP_716053.2	454	hypothetical protein CAALFM_C207690WA
2	NC_032090.1	1570678	1570995	-	3642337	-	CAALFM_C207700CA	XP_716052.1	105	hypothetical protein CAALFM_C207700CA
2	NC_032090.1	1571237	1572079	+	3642305	-	CAALFM_C207710WA	XP_716051.1	280	hypothetical protein CAALFM_C207710WA
2	NC_032090.1	1572155	1574203	-	3642304	-	CAALFM_C207720CA	XP_716050.1	682	hypothetical protein CAALFM_C207720CA
2	NC_032090.1	1577337	1579364	+	3642303	YVC1	CAALFM_C207730WA	XP_716049.2	675	Yvc1p
2	NC_032090.1	1580583	1584782	+	3642302	-	CAALFM_C207740WA	XP_716048.2	1399	hypothetical protein CAALFM_C207740WA
2	NC_032090.1	1585672	1586235	+	30515143	RHO2	CAALFM_C207750WA	XP_019330798.1	187	Rho family GTPase
2	NC_032090.1	1587535	1588641	+	3642298	-	CAALFM_C207760WA	XP_716044.2	368	hypothetical protein CAALFM_C207760WA
2	NC_032090.1	1588820	1589116	-	30515144	-	CAALFM_C207770CA	XP_019330799.1	98	hypothetical protein CAALFM_C207770CA
2	NC_032090.1	1589416	1590141	-	3642326	-	CAALFM_C207790CA	XP_716042.1	241	hypothetical protein CAALFM_C207790CA
2	NC_032090.1	1590890	1591228	+	3642325	-	CAALFM_C207800WA	XP_716041.1	112	hypothetical protein CAALFM_C207800WA
2	NC_032090.1	1591735	1593045	+	3642324	-	CAALFM_C207810WA	XP_716040.1	436	hypothetical protein CAALFM_C207810WA
2	NC_032090.1	1593194	1594201	-	3642323	PHO86	CAALFM_C207820CA	XP_716039.2	335	Pho86p
2	NC_032090.1	1595572	1597728	+	3642322	FLC3	CAALFM_C207830WA	XP_716038.2	718	Flc3p
2	NC_032090.1	1598697	1600199	+	3642321	-	CAALFM_C207840WA	XP_716037.2	500	hypothetical protein CAALFM_C207840WA
2	NC_032090.1	1600857	1602221	+	3642320	-	CAALFM_C207860WA	XP_716036.2	454	hypothetical protein CAALFM_C207860WA
2	NC_032090.1	1601234	1601776	-	3642319	-	CAALFM_C207870CA	XP_716035.1	180	hypothetical protein CAALFM_C207870CA
2	NC_032090.1	1602503	1603915	+	3642297	APM4	CAALFM_C207880WA	XP_716034.1	470	Apm4p
2	NC_032090.1	1604218	1605558	+	3642296	PRS5	CAALFM_C207890WA	XP_716033.1	446	ribose phosphate diphosphokinase subunit
2	NC_032090.1	1608279	1611449	+	3642295	GDH2	CAALFM_C207900WA	XP_716032.2	1056	glutamate dehydrogenase (NAD(+))
2	NC_032090.1	1611757	1611933	-	30515146	-	CAALFM_C207910CA	XP_019330800.1	58	hypothetical protein CAALFM_C207910CA
2	NC_032090.1	1612098	1613135	+	3642294	-	CAALFM_C207920WA	XP_716031.2	345	diphthamide synthase
2	NC_032090.1	1613187	1615181	-	3642293	VRP1	CAALFM_C207930CA	XP_716030.2	664	Vrp1p
2	NC_032090.1	1615386	1616870	-	3642291	ALG7	CAALFM_C207940CA	XP_716028.2	494	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase
2	NC_032090.1	1617396	1618439	+	3642290	SEH1	CAALFM_C207950WA	XP_716027.1	347	Seh1p
2	NC_032090.1	1618432	1619652	-	3642313	NSA1	CAALFM_C207960CA	XP_716026.1	406	ribosome biosynthesis protein
2	NC_032090.1	1620414	1621292	+	3642312	-	CAALFM_C207980WA	XP_716025.1	292	hypothetical protein CAALFM_C207980WA
2	NC_032090.1	1621750	1623579	-	3642311	KRE30	CAALFM_C208000CA	XP_716024.1	609	ATP-binding cassette family ATPase
2	NC_032090.1	1624653	1631255	+	3642310	BLM3	CAALFM_C208010WA	XP_716023.1	2200	Blm3p
2	NC_032090.1	1631507	1632622	-	3642308	-	CAALFM_C208020CA	XP_716021.1	371	hypothetical protein CAALFM_C208020CA
2	NC_032090.1	1632157	1632687	+	3642309	-	CAALFM_C208030WA	XP_716022.1	176	hypothetical protein CAALFM_C208030WA
2	NC_032090.1	1633293	1633968	-	30515149	RPS10	CAALFM_C208040CA	XP_019330801.1	118	ribosomal 40S subunit protein S10A
2	NC_032090.1	1634398	1636212	-	3642307	SIT1	CAALFM_C208050CA	XP_716020.1	604	siderophore transporter
2	NC_032090.1	1638309	1638518	+	30515151	-	CAALFM_C208060WA	XP_019330802.1	69	hypothetical protein CAALFM_C208060WA
2	NC_032090.1	1638718	1639695	-	3642306	MRS4	CAALFM_C208070CA	XP_716019.1	325	Fe(2+) transporter
2	NC_032090.1	1640824	1641633	-	3642335	IFM3	CAALFM_C208080CA	XP_716017.2	269	Ifm3p
2	NC_032090.1	1641292	1641828	+	3642336	-	CAALFM_C208090WA	XP_716018.1	178	hypothetical protein CAALFM_C208090WA
2	NC_032090.1	1642751	1643854	+	3642334	-	CAALFM_C208100WA	XP_716016.2	367	hypothetical protein CAALFM_C208100WA
2	NC_032090.1	1644085	1645620	+	3642333	RAD57	CAALFM_C208110WA	XP_716015.2	511	putative DNA-dependent ATPase
2	NC_032090.1	1646053	1647380	+	3642332	MAF1	CAALFM_C208120WA	XP_019330803.1	380	RNA polymerase III-inhibiting protein
2	NC_032090.1	1647947	1648927	+	3642331	ARA1	CAALFM_C208130WA	XP_716013.2	326	D-arabinose 1-dehydrogenase (NAD(P)(+))
2	NC_032090.1	1649319	1652102	-	3642329	PHM7	CAALFM_C208140CA	XP_716011.2	927	Phm7p
2	NC_032090.1	1654158	1654853	+	3642328	-	CAALFM_C208150WA	XP_716010.2	231	hypothetical protein CAALFM_C208150WA
2	NC_032090.1	1654999	1655677	-	30515152	-	CAALFM_C208160CA	XP_019330804.1	173	hypothetical protein CAALFM_C208160CA
2	NC_032090.1	1656941	1658284	+	3642318	-	CAALFM_C208170WA	XP_716009.1	447	steryl deacetylase
2	NC_032090.1	1658532	1659985	-	3642317	-	CAALFM_C208180CA	XP_019330805.1	456	ribosome biosynthesis protein
2	NC_032090.1	1660612	1661778	+	3642316	VMA5	CAALFM_C208190WA	XP_716007.1	388	H(+)-transporting V1 sector ATPase subunit C
2	NC_032090.1	1662501	1663337	+	3648342	-	CAALFM_C208200WA	XP_716006.2	278	hypothetical protein CAALFM_C208200WA
2	NC_032090.1	1663652	1663780	-	30515153	MFA1	CAALFM_C208210CA	XP_019330806.1	42	Mfa1p
2	NC_032090.1	1665658	1669284	+	3642344	-	CAALFM_C208240WA	XP_716059.2	1208	hypothetical protein CAALFM_C208240WA
2	NC_032090.1	1670481	1670792	+	3642345	-	CAALFM_C208260WA	XP_716060.2	103	hypothetical protein CAALFM_C208260WA
2	NC_032090.1	1671420	1672556	-	3642347	-	CAALFM_C208270CA	XP_716062.2	378	casein kinase
2	NC_032090.1	1673267	1674376	+	3648318	EAF3	CAALFM_C208280WA	XP_710085.1	369	Eaf3p
2	NC_032090.1	1675845	1676450	-	3648170	UCF1	CAALFM_C208290CA	XP_710084.1	201	Ucf1p
2	NC_032090.1	1678351	1678905	+	3648168	TIM22	CAALFM_C208310WA	XP_710236.2	184	translocation channel protein
2	NC_032090.1	1679166	1679777	-	3648167	-	CAALFM_C208320CA	XP_710235.2	204	hypothetical protein CAALFM_C208320CA, partial
2	NC_032090.1	1681559	1682557	+	3648166	-	CAALFM_C208330WA	XP_710234.1	332	hypothetical protein CAALFM_C208330WA
2	NC_032090.1	1682884	1683324	-	3648165	-	CAALFM_C208340CA	XP_710233.1	146	hypothetical protein CAALFM_C208340CA
2	NC_032090.1	1684411	1684974	-	3640769	-	CAALFM_C208350CA	XP_717658.2	187	hypothetical protein CAALFM_C208350CA
2	NC_032090.1	1685485	1688250	-	3640768	OPT5	CAALFM_C208360CA	XP_717657.1	921	Opt5p
2	NC_032090.1	1690400	1691776	-	3648254	TEF1	CAALFM_C208370CA	XP_710148.2	458	translation elongation factor EF-1 alpha
2	NC_032090.1	1692182	1694329	-	3648253	-	CAALFM_C208380CA	XP_710147.2	716	protein kinase activating protein, partial
2	NC_032090.1	1695306	1696499	+	3648252	-	CAALFM_C208390WA	XP_710146.1	397	hypothetical protein CAALFM_C208390WA
2	NC_032090.1	1696572	1696691	-	30515154	-	CAALFM_C208400CA	XP_019330807.1	39	hypothetical protein CAALFM_C208400CA
2	NC_032090.1	1699140	1700204	+	3643897	-	CAALFM_C208420WA	XP_714480.2	354	hypothetical protein CAALFM_C208420WA
2	NC_032090.1	1700273	1701295	-	3643896	PGA46	CAALFM_C208430CA	XP_714479.2	340	Pga46p
2	NC_032090.1	1704611	1709302	+	3643905	-	CAALFM_C208450WA	XP_714477.2	1563	hypothetical protein CAALFM_C208450WA
2	NC_032090.1	1709508	1709996	-	3643903	-	CAALFM_C208460CA	XP_714475.1	162	hypothetical protein CAALFM_C208460CA
2	NC_032090.1	1710326	1712089	-	3643901	STN1	CAALFM_C208470CA	XP_714473.2	587	Stn1p
2	NC_032090.1	1712468	1713754	+	3643900	RRP8	CAALFM_C208480WA	XP_714472.2	428	25S rRNA (adenine645-N1)-methyltransferase
2	NC_032090.1	1715956	1718130	+	3643899	DSE1	CAALFM_C208490WA	XP_714471.1	724	Dse1p
2	NC_032090.1	1719320	1721818	+	3643898	RSP5	CAALFM_C208500WA	XP_714470.1	832	NEDD4 family E3 ubiquitin-protein ligase
2	NC_032090.1	1722519	1723238	+	3643922	-	CAALFM_C208510WA	XP_714469.2	239	hypothetical protein CAALFM_C208510WA
2	NC_032090.1	1723457	1723618	-	30515155	-	CAALFM_C208520CA	XP_019330808.1	53	hypothetical protein CAALFM_C208520CA
2	NC_032090.1	1724226	1726340	-	3643921	-	CAALFM_C208530CA	XP_714468.2	704	putative asparagine synthase
2	NC_032090.1	1726552	1727601	-	3643920	-	CAALFM_C208540CA	XP_714467.2	349	hypothetical protein CAALFM_C208540CA
2	NC_032090.1	1728216	1731656	-	3643919	MSU1	CAALFM_C208550CA	XP_714466.2	1146	Msu1p
2	NC_032090.1	1732007	1735522	+	3643918	SMC2	CAALFM_C208560WA	XP_714465.2	1171	condensin subunit
2	NC_032090.1	1736690	1737976	+	3643917	ANP1	CAALFM_C208570WA	XP_714464.1	428	Anp1p
2	NC_032090.1	1739575	1740807	+	3643916	-	CAALFM_C208580WA	XP_714463.2	410	hypothetical protein CAALFM_C208580WA
2	NC_032090.1	1746839	1748440	+	3643915	YWP1	CAALFM_C208590WA	XP_714462.1	533	Ywp1p
2	NC_032090.1	1749986	1751044	+	3643914	GTR1	CAALFM_C208600WA	XP_714461.2	352	Rag GTPase
2	NC_032090.1	1751816	1753162	+	3643913	ERG9	CAALFM_C208610WA	XP_714460.2	448	bifunctional farnesyl-diphosphate farnesyltransferase/squalene synthase
2	NC_032090.1	1753778	1755259	+	3643912	-	CAALFM_C208620WA	XP_714459.2	493	hypothetical protein CAALFM_C208620WA
2	NC_032090.1	1755545	1756948	-	3643910	-	CAALFM_C208630CA	XP_714457.1	467	hypothetical protein CAALFM_C208630CA
2	NC_032090.1	1757291	1757896	-	3643909	PST2	CAALFM_C208640CA	XP_714456.1	201	Pst2p
2	NC_032090.1	1758955	1759428	+	3643908	-	CAALFM_C208650WA	XP_714455.1	157	hypothetical protein CAALFM_C208650WA
2	NC_032090.1	1759736	1761676	-	3643907	-	CAALFM_C208660CA	XP_714454.1	646	hypothetical protein CAALFM_C208660CA
2	NC_032090.1	1762253	1763524	-	3643906	UTP15	CAALFM_C208670CA	XP_714453.1	423	snoRNA-binding rRNA-processing protein
2	NC_032090.1	1764313	1767426	+	3643889	MSH3	CAALFM_C208680WA	XP_714452.1	1037	mismatch repair protein
2	NC_032090.1	1767421	1768830	-	3643888	-	CAALFM_C208690CA	XP_714451.2	469	hypothetical protein CAALFM_C208690CA
2	NC_032090.1	1769650	1770171	-	3643887	-	CAALFM_C208700CA	XP_714450.1	173	hypothetical protein CAALFM_C208700CA
2	NC_032090.1	1770912	1771637	+	3643886	PEX17	CAALFM_C208710WA	XP_714449.1	241	Pex17p
